area,i,j,cell,bounds,tile,well
1324,681.833081570997,2297.5694864048337,337,"(660, 2279, 706, 2317)",100,A1
1220,680.633606557377,1209.433606557377,338,"(663, 1187, 698, 1233)",100,A1
919,683.8117519042437,870.8726877040261,339,"(665, 855, 704, 887)",100,A1
1613,691.6912585244885,110.38809671419715,340,"(666, 89, 718, 133)",100,A1
927,691.7820927723841,1407.2804746494066,341,"(677, 1388, 707, 1427)",100,A1
1378,697.0957910014514,1988.7975326560231,342,"(677, 1967, 718, 2010)",100,A1
1473,704.9687712152071,45.346911065852005,343,"(679, 26, 731, 65)",100,A1
912,695.2434210526316,290.92763157894734,344,"(679, 274, 713, 310)",100,A1
1160,695.9025862068966,1288.548275862069,345,"(679, 1266, 714, 1311)",100,A1
1118,695.7048300536673,1700.3282647584974,346,"(679, 1679, 714, 1721)",100,A1
1442,702.8127600554785,2249.884882108183,347,"(680, 2230, 726, 2272)",100,A1
945,695.8126984126984,371.33439153439156,348,"(681, 352, 713, 391)",100,A1
1095,702.054794520548,988.3479452054795,349,"(683, 970, 721, 1009)",100,A1
1147,705.227550130776,1135.6582388840454,350,"(684, 1118, 728, 1154)",100,A1
1719,709.6178010471205,1820.1681210005818,351,"(685, 1799, 734, 1846)",100,A1
1167,704.3161953727506,2186.0539845758353,352,"(686, 2165, 723, 2208)",100,A1
1368,708.9239766081871,2075.7412280701756,353,"(688, 2055, 731, 2097)",100,A1
1941,716.6249356002061,452.7357032457496,354,"(689, 430, 746, 477)",100,A1
1007,714.5551142005959,1660.992055610725,355,"(694, 1646, 734, 1679)",100,A1
1157,717.248055315471,2127.6309420916164,356,"(698, 2109, 737, 2148)",100,A1
1695,725.9445427728614,1886.7445427728615,357,"(703, 1865, 751, 1911)",100,A1
981,722.2252803261978,1352.1294597349643,358,"(705, 1334, 739, 1372)",100,A1
1370,728.1744525547446,2337.175182481752,359,"(707, 2314, 749, 2359)",100,A1
1922,732.9001040582726,528.0364203954215,360,"(708, 502, 760, 554)",100,A1
1144,727.9134615384615,1495.55506993007,361,"(708, 1477, 748, 1516)",100,A1
1422,730.42194092827,643.2053445850914,362,"(710, 621, 751, 666)",100,A1
1522,736.973061760841,1629.9080157687254,363,"(712, 1608, 761, 1654)",100,A1
1062,734.0979284369115,915.304143126177,364,"(716, 898, 754, 934)",100,A1
1280,739.146875,1734.24609375,365,"(719, 1713, 760, 1755)",100,A1
1232,740.9107142857143,1965.7175324675325,366,"(721, 1945, 764, 1985)",100,A1
971,743.4284243048404,303.9320288362513,367,"(726, 287, 762, 322)",100,A1
1103,750.0462375339982,1208.3363553943789,368,"(731, 1189, 770, 1227)",100,A1
1649,752.098241358399,985.5603395997574,369,"(734, 959, 772, 1014)",100,A1
1281,761.6128024980484,1789.5409836065573,370,"(739, 1772, 785, 1808)",100,A1
945,757.8708994708994,366.5809523809524,371,"(742, 349, 775, 385)",100,A1
1539,763.3365821962313,85.35607537361923,372,"(743, 63, 785, 109)",100,A1
1346,761.6255572065379,2320.9138187221397,373,"(743, 2298, 780, 2345)",100,A1
1162,764.9845094664372,2124.2986230636834,374,"(745, 2106, 786, 2144)",100,A1
1390,765.9748201438849,1599.7007194244604,375,"(746, 1577, 787, 1624)",100,A1
1431,771.3976240391335,203.1180992313068,376,"(754, 178, 789, 229)",100,A1
1196,776.0928093645485,877.6103678929766,377,"(759, 855, 793, 901)",100,A1
1216,778.6118421052631,2071.3478618421054,378,"(759, 2053, 800, 2090)",100,A1
1511,786.931833223031,1071.4950363997352,379,"(762, 1052, 814, 1091)",100,A1
1346,782.5074294205052,792.5906389301634,380,"(763, 771, 805, 815)",100,A1
1182,785.6861252115059,2007.6548223350253,381,"(768, 1987, 804, 2030)",100,A1
1694,797.8234946871311,1852.3040141676506,382,"(771, 1833, 826, 1873)",100,A1
1727,795.667631731326,1912.3456861609727,383,"(771, 1890, 821, 1937)",100,A1
1417,792.9611856033874,1713.7840508115737,384,"(772, 1694, 816, 1735)",100,A1
1477,791.8767772511849,1500.494922139472,385,"(774, 1473, 811, 1527)",100,A1
1582,801.3236409608091,496.2496839443742,386,"(780, 472, 824, 522)",100,A1
1506,800.5444887118194,2285.6434262948205,387,"(782, 2262, 820, 2311)",100,A1
1716,810.8653846153846,722.6579254079254,388,"(785, 701, 838, 745)",100,A1
1192,804.2684563758389,41.87080536912752,389,"(788, 19, 823, 64)",100,A1
1543,818.4445884640311,1019.2242384964355,390,"(793, 1001, 843, 1039)",100,A1
1087,817.0469181232751,2121.9641214351427,391,"(798, 2104, 836, 2142)",100,A1
1522,824.0479632063075,185.15177398160316,392,"(804, 161, 845, 210)",100,A1
1230,824.1756097560975,874.8756097560976,393,"(804, 856, 845, 895)",100,A1
1386,824.8383838383838,279.1046176046176,394,"(805, 258, 846, 302)",100,A1
1454,825.1141678129298,1818.830811554333,395,"(805, 1797, 846, 1841)",100,A1
1519,827.1040157998683,1562.9354838709678,396,"(806, 1541, 849, 1587)",100,A1
1633,829.9418248622168,944.7721984078383,397,"(807, 924, 855, 967)",100,A1
1131,825.5172413793103,2034.5172413793102,398,"(808, 2015, 845, 2055)",100,A1
1479,834.8972278566599,1760.4496281271129,399,"(812, 1740, 859, 1782)",100,A1
1879,839.839808408728,2209.1878658861096,400,"(814, 2185, 868, 2233)",100,A1
1532,845.6220626631854,2356.043733681462,401,"(819, 2339, 873, 2374)",100,A1
1445,844.4754325259515,1639.443598615917,402,"(823, 1619, 868, 1661)",100,A1
1142,841.6865148861647,2078.5245183887914,403,"(823, 2060, 861, 2098)",100,A1
1315,845.9802281368821,827.7346007604563,404,"(826, 806, 867, 850)",100,A1
1471,847.4248810333107,2296.4201223657374,405,"(828, 2273, 869, 2319)",100,A1
1403,852.2786885245902,1937.870990734141,406,"(831, 1918, 875, 1959)",100,A1
1233,854.3268450932685,102.06731549067315,407,"(837, 80, 873, 125)",100,A1
1469,860.211027910143,1988.8475153165418,408,"(839, 1967, 882, 2013)",100,A1
2037,862.9980363279333,509.1816396661757,409,"(841, 482, 886, 538)",100,A1
1749,873.1166380789023,2191.1309319611205,410,"(849, 2167, 897, 2218)",100,A1
1365,874.8190476190476,1689.4021978021979,411,"(855, 1668, 895, 1712)",100,A1
1420,876.0246478873239,217.9,412,"(859, 193, 896, 244)",100,A1
1279,894.2384675527757,1020.9906176700547,413,"(872, 1003, 916, 1040)",100,A1
406,882.4137931034483,430.6231527093596,414,"(873, 419, 894, 444)",100,A1
1553,892.2073406310367,2087.3676754668386,415,"(873, 2062, 912, 2115)",100,A1
1328,900.5903614457832,965.0105421686746,416,"(879, 947, 923, 984)",100,A1
1335,905.0082397003746,1606.6741573033707,417,"(883, 1587, 927, 1628)",100,A1
1417,905.2484121383204,1903.9520112914608,418,"(886, 1882, 928, 1927)",100,A1
1515,912.5333333333333,390.37293729372936,419,"(888, 371, 937, 412)",100,A1
1325,906.5562264150943,859.2626415094339,420,"(888, 838, 928, 881)",100,A1
1186,920.4198988195616,737.4097807757167,421,"(892, 721, 950, 754)",100,A1
1401,911.074232690935,534.6416845110635,422,"(895, 507, 929, 564)",100,A1
1164,911.8539518900344,2028.9132302405499,423,"(895, 2007, 931, 2051)",100,A1
1221,919.7362817362817,904.6740376740377,424,"(897, 888, 942, 923)",100,A1
420,914.3547619047619,424.45952380952383,425,"(904, 412, 925, 438)",100,A1
1227,933.1336593317034,1720.837000814996,426,"(911, 1703, 956, 1738)",100,A1
1731,938.418255343732,2354.570190641248,427,"(913, 2334, 965, 2377)",100,A1
1446,942.3713692946058,86.16113416320886,428,"(917, 69, 969, 105)",100,A1
1564,939.5863171355498,593.3631713554987,429,"(917, 570, 963, 616)",100,A1
1159,942.3157894736842,1665.950819672131,430,"(920, 1649, 964, 1684)",100,A1
1507,947.9628400796284,1984.269409422694,431,"(925, 1965, 973, 2006)",100,A1
1220,948.3565573770492,25.92622950819672,432,"(929, 7, 970, 46)",100,A1
1607,952.3098942128189,2173.2457996266335,433,"(930, 2150, 975, 2197)",100,A1
1198,949.9716193656094,1018.3171953255426,434,"(932, 998, 970, 1039)",100,A1
1594,958.6053952321205,1924.538895859473,435,"(933, 1903, 984, 1945)",100,A1
1254,958.4059011164275,326.122009569378,436,"(938, 306, 979, 346)",100,A1
1387,958.3597692862293,2102.2617159336696,437,"(941, 2079, 978, 2126)",100,A1
1403,972.808267997149,655.2009978617249,438,"(949, 637, 997, 675)",100,A1
1255,970.2127490039841,834.01593625498,439,"(949, 815, 992, 853)",100,A1
1061,970.1592836946277,499.2120640904807,440,"(950, 483, 992, 516)",100,A1
1219,970.9860541427399,938.5594749794914,441,"(953, 918, 990, 961)",100,A1
1517,970.5576796308503,1345.8734344100199,442,"(954, 1319, 988, 1374)",100,A1
1346,972.6292719167905,1864.7436849925705,443,"(955, 1838, 990, 1890)",100,A1
959,980.2575599582899,545.2356621480709,444,"(962, 530, 1000, 563)",100,A1
1613,989.9553626782393,441.16243025418476,445,"(967, 418, 1014, 464)",100,A1
1442,986.1595006934813,2018.000693481276,446,"(967, 1995, 1006, 2043)",100,A1
988,990.2429149797571,1453.1791497975707,447,"(976, 1433, 1006, 1474)",100,A1
1687,1013.2863070539419,2180.8186129223473,448,"(989, 2159, 1040, 2202)",100,A1
1135,1017.1823788546255,369.5762114537445,449,"(995, 354, 1042, 386)",100,A1
1388,1016.650576368876,1061.043948126801,450,"(995, 1041, 1039, 1082)",100,A1
1614,1021.1121437422553,1295.4361833952912,451,"(995, 1277, 1048, 1317)",100,A1
1627,1017.1100184388445,1859.4296250768284,452,"(995, 1836, 1042, 1883)",100,A1
1452,1019.5426997245179,983.9263085399449,453,"(1000, 960, 1040, 1008)",100,A1
915,1020.0994535519126,1385.6666666666667,454,"(1003, 1367, 1037, 1404)",100,A1
1357,1023.8393515106853,580.2542372881356,455,"(1005, 556, 1042, 604)",100,A1
1688,1039.3305687203792,307.42535545023696,456,"(1015, 286, 1064, 330)",100,A1
1242,1037.4927536231885,2118.185990338164,457,"(1015, 2101, 1060, 2138)",100,A1
1735,1036.7469740634006,1700.68530259366,458,"(1017, 1676, 1060, 1726)",100,A1
1869,1039.832530765115,2059.5794542536114,459,"(1017, 2034, 1063, 2087)",100,A1
1568,1039.8973214285713,1224.845025510204,460,"(1018, 1202, 1062, 1248)",100,A1
902,1035.6374722838138,1427.009977827051,461,"(1020, 1411, 1054, 1446)",100,A1
1104,1043.5670289855072,1501.393115942029,462,"(1021, 1486, 1067, 1518)",100,A1
1392,1047.4058908045977,1973.573275862069,463,"(1026, 1954, 1070, 1995)",100,A1
1653,1059.3218390804598,451.491833030853,464,"(1034, 429, 1086, 473)",100,A1
1702,1060.4054054054054,1757.6028202115158,465,"(1034, 1737, 1087, 1779)",100,A1
1526,1062.570773263434,1922.2857142857142,466,"(1037, 1904, 1089, 1943)",100,A1
1599,1069.614133833646,2261.4377736085053,467,"(1046, 2240, 1095, 2284)",100,A1
1333,1071.0840210052513,965.9684921230307,468,"(1053, 943, 1090, 991)",100,A1
1661,1077.9530403371464,261.30885009030703,469,"(1054, 239, 1103, 282)",100,A1
1377,1071.1205519244736,1362.476397966594,470,"(1054, 1336, 1089, 1390)",100,A1
1903,1082.1387283236995,510.78665265370466,471,"(1056, 488, 1109, 535)",100,A1
1491,1083.5821596244132,707.1649899396378,472,"(1059, 688, 1109, 726)",100,A1
1506,1088.0531208499335,1806.9867197875167,473,"(1063, 1788, 1114, 1827)",100,A1
1248,1088.6915064102564,1052.0024038461538,474,"(1070, 1033, 1109, 1072)",100,A1
2464,1097.3640422077922,1161.0409902597403,475,"(1072, 1129, 1122, 1194)",100,A1
1664,1092.704326923077,2030.5252403846155,476,"(1072, 2006, 1114, 2057)",100,A1
1472,1096.773097826087,2313.3729619565215,477,"(1075, 2293, 1119, 2335)",100,A1
1081,1095.3283996299722,1442.6827012025901,478,"(1079, 1424, 1114, 1463)",100,A1
1454,1105.296423658872,1665.7565337001377,479,"(1081, 1647, 1130, 1686)",100,A1
1307,1101.1660290742157,1272.5095638867635,480,"(1083, 1249, 1120, 1297)",100,A1
1707,1107.3538371411835,2186.1329818394843,481,"(1083, 2163, 1132, 2211)",100,A1
1701,1107.8312757201645,361.3885949441505,482,"(1084, 338, 1131, 385)",100,A1
1065,1110.950234741784,1501.6854460093896,483,"(1092, 1482, 1130, 1521)",100,A1
1733,1119.7085978072707,1869.7051356030006,484,"(1095, 1847, 1146, 1893)",100,A1
1427,1124.1843027330062,949.2754029432375,485,"(1105, 926, 1144, 975)",100,A1
1346,1127.2362555720654,1328.8291233283803,486,"(1110, 1303, 1144, 1355)",100,A1
1290,1136.8612403100776,678.3751937984496,487,"(1113, 659, 1163, 698)",100,A1
1474,1139.493894165536,1745.0759837177748,488,"(1116, 1726, 1163, 1765)",100,A1
1778,1143.5084364454444,304.2114735658043,489,"(1117, 282, 1172, 326)",100,A1
1316,1136.3297872340424,2005.2272036474164,490,"(1117, 1981, 1157, 2030)",100,A1
1366,1144.601756954612,594.4033674963397,491,"(1119, 578, 1174, 613)",100,A1
1810,1144.8701657458564,431.6281767955801,492,"(1123, 407, 1170, 457)",100,A1
1344,1160.3385416666667,1079.2782738095239,493,"(1136, 1061, 1185, 1097)",100,A1
1527,1175.2907662082514,1264.6915520628684,494,"(1150, 1247, 1201, 1285)",100,A1
1448,1168.6802486187846,1659.7976519337017,495,"(1150, 1637, 1189, 1684)",100,A1
1348,1169.7589020771513,999.396884272997,496,"(1151, 979, 1190, 1022)",100,A1
1384,1173.3952312138729,1846.7615606936415,497,"(1158, 1821, 1193, 1873)",100,A1
1594,1176.5276035131744,1957.629861982434,498,"(1158, 1933, 1197, 1984)",100,A1
1159,1180.5858498705782,529.3011216566006,499,"(1159, 513, 1203, 548)",100,A1
1125,1179.1102222222223,1190.7226666666666,500,"(1160, 1172, 1202, 1210)",100,A1
1074,1184.2532588454376,1356.8379888268157,501,"(1162, 1342, 1206, 1373)",100,A1
1617,1190.142857142857,472.53494124922696,502,"(1168, 448, 1211, 496)",100,A1
1738,1190.0569620253164,378.7186421173763,503,"(1170, 353, 1212, 405)",100,A1
1385,1190.9487364620938,2095.1205776173283,504,"(1171, 2073, 1211, 2120)",100,A1
1350,1197.2148148148149,636.2518518518518,505,"(1173, 618, 1222, 655)",100,A1
1553,1204.0354153251772,1795.8306503541532,506,"(1178, 1779, 1232, 1816)",100,A1
1417,1200.4184897671137,886.757939308398,507,"(1183, 859, 1219, 914)",100,A1
1494,1207.3821954484606,1438.7443105756358,508,"(1186, 1417, 1229, 1462)",100,A1
1168,1211.189212328767,1318.7671232876712,509,"(1188, 1302, 1235, 1336)",100,A1
1175,1210.7531914893616,1140.3174468085106,510,"(1193, 1120, 1230, 1162)",100,A1
1141,1211.965819456617,1887.4872918492551,511,"(1194, 1868, 1231, 1908)",100,A1
1202,1215.9184692179701,2028.6156405990016,512,"(1195, 2010, 1239, 2047)",100,A1
1646,1223.255771567436,1732.485419198056,513,"(1200, 1711, 1248, 1755)",100,A1
1201,1233.2364696086595,690.834304746045,514,"(1212, 673, 1255, 710)",100,A1
1256,1227.5692675159235,1638.6632165605095,515,"(1214, 1613, 1243, 1666)",100,A1
1388,1234.0907780979828,1559.335734870317,516,"(1215, 1538, 1255, 1582)",100,A1
911,1238.1712403951701,592.6377607025247,517,"(1223, 573, 1254, 615)",100,A1
1368,1244.1922514619882,1968.8501461988303,518,"(1224, 1948, 1265, 1991)",100,A1
1224,1243.5539215686274,2320.75408496732,519,"(1225, 2301, 1265, 2341)",100,A1
1481,1249.5509790681972,1054.1580013504388,520,"(1227, 1032, 1272, 1076)",100,A1
1494,1251.1091030789826,1824.3848728246319,521,"(1229, 1802, 1275, 1846)",100,A1
1018,1255.8634577603143,363.38310412573674,522,"(1237, 347, 1275, 382)",100,A1
1013,1258.8341559723594,1400.6604146100692,523,"(1240, 1384, 1279, 1419)",100,A1
1346,1262.3566121842496,1126.6456166419018,524,"(1242, 1106, 1283, 1148)",100,A1
1594,1260.326850690088,960.2082810539523,525,"(1244, 927, 1278, 993)",100,A1
2253,1275.8832667554373,2264.2117177097202,526,"(1248, 2239, 1305, 2292)",100,A1
1044,1280.16091954023,1368.698275862069,527,"(1259, 1352, 1302, 1386)",100,A1
1349,1280.583395107487,1685.5885841363972,528,"(1261, 1663, 1300, 1709)",100,A1
1132,1278.190812720848,1873.3533568904593,529,"(1261, 1854, 1297, 1895)",100,A1
1374,1286.566229985444,274.5269286754003,530,"(1264, 255, 1309, 295)",100,A1
1516,1295.8410290237466,2361.848944591029,531,"(1273, 2342, 1322, 2382)",100,A1
1126,1293.0293072824156,1957.6793960923624,532,"(1275, 1937, 1314, 1979)",100,A1
980,1297.2704081632653,1320.630612244898,533,"(1278, 1305, 1317, 1338)",100,A1
1288,1303.9658385093169,1634.1979813664595,534,"(1281, 1615, 1327, 1654)",100,A1
1459,1306.7621658670323,2153.788896504455,535,"(1281, 2137, 1333, 2172)",100,A1
1824,1302.5378289473683,1465.1770833333333,536,"(1282, 1437, 1323, 1494)",100,A1
1282,1304.2574102964118,2030.3884555382215,537,"(1285, 2010, 1325, 2051)",100,A1
2225,1318.0521348314608,2205.582921348315,538,"(1288, 2181, 1348, 2231)",100,A1
1508,1306.67175066313,1795.4018567639257,539,"(1289, 1770, 1325, 1822)",100,A1
1491,1319.7726358148893,1574.7002012072435,540,"(1298, 1552, 1342, 1599)",100,A1
1210,1316.6380165289256,1920.8090909090909,541,"(1299, 1899, 1335, 1943)",100,A1
1229,1323.9617575264442,1149.13425549227,542,"(1303, 1131, 1346, 1169)",100,A1
1398,1330.8054363376252,1732.9005722460658,543,"(1310, 1712, 1353, 1757)",100,A1
1374,1333.9272197962155,2088.8224163027658,544,"(1313, 2066, 1355, 2113)",100,A1
1362,1339.6571218795889,571.2173274596182,545,"(1319, 551, 1361, 592)",100,A1
1289,1340.3979829325058,189.70364623739331,546,"(1323, 164, 1358, 216)",100,A1
1625,1345.0701538461537,382.3692307692308,547,"(1323, 359, 1369, 407)",100,A1
763,1343.6500655307996,105.22804718217563,548,"(1324, 93, 1364, 119)",100,A1
1433,1347.1381716678297,1092.7027215631542,549,"(1325, 1072, 1370, 1114)",100,A1
2152,1358.9186802973977,2286.7123605947954,550,"(1328, 2265, 1392, 2308)",100,A1
1436,1353.3558495821726,1868.175487465181,551,"(1331, 1849, 1377, 1889)",100,A1
1607,1354.5183571873056,1484.5519601742378,552,"(1334, 1460, 1375, 1510)",100,A1
1566,1355.057471264368,1666.287994891443,553,"(1335, 1641, 1376, 1693)",100,A1
1238,1360.3804523424878,1025.3101777059774,554,"(1338, 1009, 1383, 1042)",100,A1
1073,1355.4054054054054,1224.0410065237652,555,"(1338, 1206, 1374, 1244)",100,A1
910,1362.3131868131868,2006.1527472527473,556,"(1346, 1989, 1380, 2023)",100,A1
1570,1371.1146496815286,323.7114649681529,557,"(1347, 302, 1397, 344)",100,A1
1713,1367.7577349678925,1382.9871570344426,558,"(1347, 1358, 1390, 1409)",100,A1
1465,1370.2102389078498,1803.6539249146758,559,"(1347, 1784, 1396, 1824)",100,A1
1336,1367.752245508982,469.1818862275449,560,"(1349, 447, 1389, 491)",100,A1
1176,1368.9107142857142,2334.0858843537417,561,"(1349, 2316, 1389, 2355)",100,A1
1039,1371.2146294513955,1916.8267564966313,562,"(1352, 1899, 1391, 1935)",100,A1
1102,1375.7168784029038,240.18239564428313,563,"(1361, 216, 1391, 266)",100,A1
1153,1381.9601040763228,2110.2359063313097,564,"(1362, 2092, 1403, 2128)",100,A1
1086,1383.4097605893187,1751.4686924493553,565,"(1366, 1731, 1402, 1771)",100,A1
917,1384.1177753544166,1948.8309705561614,566,"(1366, 1933, 1403, 1966)",100,A1
1227,1392.4164629176855,1172.193969030155,567,"(1372, 1153, 1415, 1194)",100,A1
1247,1392.85084202085,2061.4258219727344,568,"(1372, 2043, 1416, 2081)",100,A1
1493,1396.052913596785,1573.1507032819825,569,"(1373, 1552, 1421, 1595)",100,A1
1419,1400.7949260042283,1334.0042283298096,570,"(1374, 1317, 1428, 1352)",100,A1
1285,1407.8303501945525,163.87937743190662,571,"(1389, 144, 1428, 186)",100,A1
1643,1415.479610468655,461.1357273280584,572,"(1391, 441, 1441, 483)",100,A1
1952,1418.639344262295,1498.2464139344263,573,"(1392, 1476, 1446, 1522)",100,A1
1062,1410.0112994350281,1859.238229755179,574,"(1392, 1841, 1429, 1878)",100,A1
1598,1418.3973717146432,2176.1733416770962,575,"(1392, 2156, 1446, 2198)",100,A1
1702,1413.4988249118685,2234.121034077556,576,"(1392, 2210, 1436, 2261)",100,A1
1469,1419.4492852280464,73.58407079646018,577,"(1395, 55, 1444, 94)",100,A1
1220,1414.9049180327868,1109.344262295082,578,"(1397, 1089, 1434, 1130)",100,A1
1497,1424.1275885103541,691.9672678690715,579,"(1400, 673, 1450, 711)",100,A1
1383,1419.0361532899494,1405.6992046276212,580,"(1400, 1384, 1441, 1430)",100,A1
1607,1422.4586185438707,1647.5930304915992,581,"(1401, 1622, 1446, 1671)",100,A1
1658,1427.6815440289506,572.8986731001206,582,"(1403, 552, 1453, 596)",100,A1
1595,1427.4890282131662,269.6451410658307,583,"(1407, 246, 1450, 294)",100,A1
1105,1424.745701357466,1753.5176470588235,584,"(1408, 1732, 1441, 1776)",100,A1
1227,1429.799511002445,2013.7082314588426,585,"(1408, 1995, 1452, 2031)",100,A1
1005,1430.260696517413,1955.9283582089552,586,"(1412, 1938, 1448, 1975)",100,A1
1254,1432.8763955342902,2307.598086124402,587,"(1414, 2287, 1453, 2329)",100,A1
824,1438.4114077669904,1696.7791262135922,588,"(1418, 1684, 1460, 1710)",100,A1
933,1433.0546623794212,1819.673097534834,589,"(1418, 1801, 1449, 1840)",100,A1
1732,1439.608545034642,383.45612009237874,590,"(1419, 356, 1460, 410)",100,A1
820,1437.7378048780488,2080.787804878049,591,"(1425, 2062, 1451, 2101)",100,A1
1171,1444.0529461998292,1902.9692570452605,592,"(1426, 1885, 1464, 1923)",100,A1
863,1458.4252607184242,2366.195828505214,593,"(1441, 2350, 1475, 2383)",100,A1
805,1467.176397515528,2150.4608695652173,594,"(1446, 2135, 1488, 2166)",100,A1
928,1462.3922413793102,1732.1411637931035,595,"(1447, 1715, 1480, 1753)",100,A1
1121,1473.8804638715433,1982.4317573595004,596,"(1448, 1969, 1500, 1997)",100,A1
1197,1466.4193817878029,1146.3182957393483,597,"(1449, 1127, 1487, 1167)",100,A1
1816,1470.555616740088,1432.045704845815,598,"(1449, 1406, 1494, 1458)",100,A1
1330,1466.7022556390978,108.28345864661654,599,"(1452, 80, 1481, 136)",100,A1
1493,1472.5820495646349,750.2417950435365,600,"(1452, 727, 1494, 773)",100,A1
1020,1471.4754901960785,2306.880392156863,601,"(1455, 2288, 1488, 2327)",100,A1
1546,1482.7716688227683,1329.735446313066,602,"(1462, 1307, 1505, 1353)",100,A1
704,1475.6505681818182,2081.6321022727275,603,"(1462, 2065, 1491, 2099)",100,A1
1079,1480.737720111214,976.1232622798888,604,"(1463, 958, 1500, 995)",100,A1
1642,1492.997563946407,1617.5913520097442,605,"(1470, 1595, 1518, 1641)",100,A1
975,1490.9794871794873,647.0953846153847,606,"(1472, 632, 1511, 664)",100,A1
1495,1502.1117056856187,1935.6521739130435,607,"(1478, 1914, 1529, 1956)",100,A1
1163,1506.3611349957007,2038.2562338779019,608,"(1480, 2025, 1535, 2051)",100,A1
1874,1504.940234791889,211.051227321238,609,"(1482, 186, 1528, 238)",100,A1
1200,1507.9358333333332,2230.0133333333333,610,"(1491, 2209, 1527, 2252)",100,A1
1369,1512.8867786705625,2349.1767713659606,611,"(1491, 2330, 1535, 2369)",100,A1
1658,1518.4680337756333,1694.0645355850422,612,"(1493, 1674, 1548, 1715)",100,A1
1115,1508.4340807174888,117.36681614349776,613,"(1495, 93, 1524, 142)",100,A1
1843,1521.2072707542052,42.63809007053717,614,"(1497, 18, 1545, 69)",100,A1
1142,1514.268826619965,377.80823117338,615,"(1498, 357, 1531, 402)",100,A1
1053,1518.8499525166192,1384.5830959164293,616,"(1499, 1368, 1538, 1403)",100,A1
1753,1527.0462065031375,1538.937820878494,617,"(1502, 1517, 1553, 1561)",100,A1
1039,1518.3801732435034,2092.268527430221,618,"(1502, 2071, 1535, 2114)",100,A1
1056,1521.841856060606,1025.7727272727273,619,"(1503, 1009, 1542, 1045)",100,A1
1247,1529.7153167602246,1193.6688051323176,620,"(1511, 1170, 1549, 1218)",100,A1
1588,1534.3400503778337,1884.2827455919396,621,"(1511, 1862, 1557, 1909)",100,A1
1558,1537.8408215661104,723.2349165596919,622,"(1516, 701, 1560, 748)",100,A1
998,1536.7174348697395,602.1062124248497,623,"(1517, 587, 1558, 618)",100,A1
1062,1537.4896421845574,917.3427495291902,624,"(1518, 900, 1557, 936)",100,A1
1250,1539.24,2298.1656,625,"(1518, 2281, 1560, 2317)",100,A1
819,1535.4420024420024,1414.3772893772893,626,"(1519, 1399, 1554, 1430)",100,A1
1139,1537.7322212467077,1828.622475856014,627,"(1519, 1809, 1557, 1849)",100,A1
1547,1540.633484162896,2175.6645119586296,628,"(1519, 2154, 1563, 2199)",100,A1
1046,1541.9493307839389,966.282982791587,629,"(1523, 950, 1563, 984)",100,A1
1593,1547.9786566227244,1454.8380414312617,630,"(1524, 1433, 1573, 1479)",100,A1
1780,1558.952808988764,1294.3848314606741,631,"(1534, 1270, 1583, 1319)",100,A1
1274,1559.107535321821,1136.3116169544742,632,"(1539, 1117, 1580, 1156)",100,A1
860,1555.9476744186047,553.9767441860465,633,"(1541, 537, 1572, 571)",100,A1
1376,1564.2136627906978,297.625,634,"(1546, 275, 1585, 321)",100,A1
1227,1568.6552567237163,470.4335778321108,635,"(1546, 452, 1593, 488)",100,A1
850,1564.5141176470588,835.2717647058823,636,"(1547, 819, 1582, 852)",100,A1
1509,1567.0410868124586,1500.68986083499,637,"(1547, 1477, 1587, 1526)",100,A1
1604,1570.1508728179551,123.10224438902743,638,"(1548, 101, 1594, 147)",100,A1
1163,1566.511607910576,2086.5623387790197,639,"(1549, 2065, 1586, 2107)",100,A1
1771,1575.5849802371542,1752.1479390175043,640,"(1550, 1731, 1602, 1775)",100,A1
998,1575.3597194388778,223.1803607214429,641,"(1553, 210, 1599, 238)",100,A1
1413,1574.9051663128096,1614.137296532201,642,"(1554, 1593, 1597, 1637)",100,A1
1401,1586.7394718058529,418.5174875089222,643,"(1561, 399, 1610, 438)",100,A1
1564,1585.4859335038363,1927.2116368286445,644,"(1561, 1908, 1613, 1948)",100,A1
1617,1587.0902906617193,2144.296846011132,645,"(1563, 2123, 1612, 2167)",100,A1
1151,1587.551694178975,181.64205039096439,646,"(1564, 167, 1610, 199)",100,A1
1143,1585.3333333333333,359.3167104111986,647,"(1566, 341, 1604, 380)",100,A1
1311,1592.0572082379863,2241.3272311212813,648,"(1567, 2225, 1618, 2259)",100,A1
1388,1597.1974063400576,1969.893371757925,649,"(1572, 1953, 1624, 1987)",100,A1
1445,1593.0069204152248,2328.036678200692,650,"(1574, 2305, 1613, 2353)",100,A1
1067,1591.5079662605435,1842.0309278350514,651,"(1575, 1823, 1610, 1863)",100,A1
1527,1607.4793713163065,1222.025540275049,652,"(1582, 1203, 1635, 1242)",100,A1
1210,1605.597520661157,923.2429752066116,653,"(1584, 906, 1627, 942)",100,A1
1029,1610.307094266278,559.0174927113702,654,"(1592, 542, 1630, 577)",100,A1
774,1616.0839793281655,1698.0180878552972,655,"(1600, 1682, 1633, 1715)",100,A1
807,1619.5315985130112,831.1350681536555,656,"(1602, 817, 1638, 846)",100,A1
1427,1626.0911002102312,2007.3097407147864,657,"(1602, 1988, 1652, 2028)",100,A1
863,1618.9791425260719,608.765932792584,658,"(1604, 591, 1635, 626)",100,A1
